iso_o,iso_d,Distw,Comlang,Contig,GDP_d,GDP_o,POP_o,Pop_d,XPTOT_o,emotenss f,Remoteness,,
ADEN,CZSK,,0,0,,49941973297,2884.659912,4994.19733,2104143872,0.00E+00,0,,
ADEN,DEU,,0,0,,52375632955,5356.433594,5237.563296,2377302016,0.00E+00,0,,
ADEN,DJI,,1,0,,2402982770,2135.459961,240.298277,3163776768,0.00E+00,0,,
ADEN,DMA,,1,0,,1.13E+11,455.8999939,11339.06975,2836989952,0.00E+00,0,,
ADEN,DNK,,0,0,,55279188042,2383.615234,5527.918804,2119192448,0.00E+00,0,,
ADEN,DOM,,0,0,20349462,1.21E+11,2855,12086.52639,2796483072,0.00E+00,0,,
ADEN,DZA,,1,0,,49353780841,5325.100098,4935.378084,5119660544,0.00E+00,0,,
ADEN,ECU,,0,0,,1.36E+11,23.89999962,13640.17991,4396790784,0.00E+00,0,,
ADEN,EGY,,1,0,,23873578030,1886.361084,2387.357803,4899958272,0.00E+00,0,,
ADEN,ESP,,0,0,,56396702043,1381.099976,5639.670204,5264686592,0.00E+00,0,,
ADEN,ETH,,0,0,,8026432989,1182.199951,802.6432989,6557675008,0.00E+00,0,,
ADEN,FIN,,0,0,,55213128146,66,5521.312815,11684883456,0.00E+00,0,,
ADEN,FJI,,1,0,,1.50E+11,671.5,14998.97729,16507102208,0.00E+00,0,,
ADEN,FLK,,1,0,,1.20E+11,6893.899902,12004.30888,19620782080,0.00E+00,0,,
ADEN,FRA,,0,0,442049920,55973716119,33108,5597.371612,36152037376,0.00E+00,0,,
ADEN,GAB,,0,0,,41557283667,7266.859863,4155.728367,24753637376,0.00E+00,0,,
ADEN,GBR,,1,0,,58988920421,1729.459961,5898.892042,32467046400,0.00E+00,0,,
ADEN,GBRIND,,1,0,,37658582307,108,3765.858231,37321572352,0.00E+00,0,,
ADEN,GBRSOM,,1,0,,2599754138,2066.666748,259.9754138,42459779072,0.00E+00,0,,
ADEN,GHA,,1,0,,30726998559,4853.333496,3072.699856,42395136000,0.00E+00,0,,
ADEN,GLP,,0,0,,1.14E+11,24.33333397,11351.49632,37543239680,0.00E+00,0,,
ADEN,GMB,,1,0,,66532508217,935.2000122,6653.250822,2960715.75,0.00E+00,0,,
ADEN,GNB,,0,0,,65678190133,4038,6567.819013,5267859.5,0.00E+00,0,,
ADEN,GRC,,0,0,,35066589366,3750,3506.658937,9985718,0.00E+00,0,,
ADEN,GRD,,1,0,,1.15E+11,2654.666748,11480.45426,810714.625,0.00E+00,0,,
ADEN,GRL,,0,0,,90549189972,10417.7998,9054.918997,471428.7813,0.00E+00,0,,
ADEN,GTM,,0,0,,1.43E+11,212,14252.10203,575000.25,0.00E+00,0,,
ADEN,GUY,,1,0,,1.13E+11,1169,11256.87307,514285.9375,0.00E+00,0,,
ADEN,HKG,,1,0,,73490034745,6926,7349.003474,1271429.125,0.00E+00,0,,
ADEN,HND,,0,0,,1.40E+11,2140,13965.31462,2357144,0.00E+00,0,,
ADEN,HTI,,0,0,,1.23E+11,1545,12317.50148,2792858.5,0.00E+00,0,,
ADEN,HUN,,0,0,,45523814519,75.66666412,4552.381452,2596429.75,0.00E+00,0,,
ADEN,IDN,,0,0,,71443905840,6945.333496,7144.390584,3375001.5,0.00E+00,0,,
ADEN,IND,,1,0,389958176,30482354243,24139,3048.235424,3903470,0.00E+00,0,,
ADEN,IRL,,1,0,,63619594307,1547.666626,6361.959431,6950422.5,0.00E+00,0,,
ADEN,IRN,,0,0,445800672,26283544205,33300,2628.35442,6905006,0.00E+00,0,,
ADEN,IRQ,,1,0,,22870747600,458,2287.07476,8509515,0.00E+00,0,,
ADEN,ISL,,0,0,10113698,76239124738,1273,7623.912474,13547322,0.00E+00,0,,
ADEN,ISR,,1,0,,23863263519,31329.8125,2386.326352,13347801,0.00E+00,0,,
ADEN,ITA,,0,0,,45104499974,1190.400024,4510.449997,19999562,0.00E+00,0,,
ADEN,ITAEAFRI,,0,0,,11947885557,798.666687,1194.788556,36113300,0.00E+00,0,,
ADEN,JAM,,1,0,,29536006170,2100,2953.600617,42717424,0.00E+00,0,,
ADEN,JOR,,1,0,,23256231489,4484.333496,2325.623149,43238600,0.00E+00,0,,
ADEN,JPN,,0,0,,95953377446,217576.5781,9595.337745,62122620,0.00E+00,0,,
ADEN,KEN,,1,0,,18066207441,409000,1806.620744,50834220,0.00E+00,0,,
ADEN,KHM,,0,0,,64966237705,45,6496.623771,104492664,0.00E+00,0,,
ADEN,KOR,,1,0,,84425232021,11284,8442.523202,140688576,0.00E+00,0,,
ADEN,KWT,,1,0,,18703987085,2534,1870.398708,169573680,0.00E+00,0,,
ADEN,LAO,,0,0,,61771868813,287.3333435,6177.186881,172002400,0.00E+00,0,,
ADEN,LBN,,1,0,,25381331279,1191.333374,2538.133128,174224432,0.00E+00,0,,
ADEN,LBR,,1,0,,61530206996,80.66666412,6153.0207,173914816,0.00E+00,0,,
ADEN,LBY,,1,0,,39299511130,4378.200195,3929.951113,171129328,0.00E+00,0,,
ADEN,LCA,,1,0,,1.13E+11,21513,11338.66298,216878304,0.00E+00,0,,
ADEN,LKA,,0,0,2200000,38655972737,330,3865.597274,156885040,0.00E+00,0,,
ADEN,MAC,,0,0,,72874924504,1908.956665,7287.49245,166245376,0.00E+00,0,,
ADEN,MAR,,1,0,,57811322428,1492.333374,5781.132243,206473088,0.00E+00,0,,
ADEN,MDG,,0,0,11122242,35338779069,965.1729736,3533.877907,139470976,0.00E+00,0,,
ADEN,MEX,,0,0,247163488,1.47E+11,28045,14702.27948,97078616,0.00E+00,0,,
ADEN,MLI,,0,0,,57409591702,330.3333435,5740.95917,70116984,0.00E+00,0,,
ADEN,MLT,,1,0,,39897193007,5378.704102,3989.719301,94533488,0.00E+00,0,,
ADEN,MMR,,0,0,,55004441465,1364,5500.444147,114640544,0.00E+00,0,,
ADEN,MOZ,,0,0,,22696568306,5416,2269.656831,150929232,0.00E+00,0,,
ADEN,MRT,,0,0,,65352088531,38.66666794,6535.208853,196424848,0.00E+00,0,,
ADEN,MUS,,1,0,94319656,39086184572,13041,3908.618457,158139104,0.00E+00,0,,
ADEN,MWI,,1,0,,32227701400,66.66666412,3222.77014,168956176,0.00E+00,0,,
ADEN,MYS,,0,0,,63176213693,4765,6317.621369,170320752,0.00E+00,0,,
ADEN,NER,,0,0,,46422939756,605.333313,4642.293976,246213360,0.00E+00,0,,
ADEN,NGA,,1,0,,46124810974,527,4612.481097,245677728,0.00E+00,0,,
ADEN,NIC,,0,0,,1.40E+11,2415.57251,13969.20838,235039008,0.00E+00,0,,
ADEN,NLD,,0,0,,56618869690,2906.399902,5661.886969,285359968,0.00E+00,0,,
ADEN,NOR,,0,0,,59480909254,61093.33203,5948.090925,334848960,0.00E+00,0,,
ADEN,NZL,,1,0,,1.42E+11,2642.399902,14223.3916,347544832,0.00E+00,0,,
ADEN,OMN,,1,1,,18684870667,360.7999878,1868.487067,406810336,0.00E+00,0,,
ADEN,OTTO,,0,0,,35068130196,3648,3506.81302,508847872,0.00E+00,0,,
ADEN,PAK,,1,0,,26680785904,9445,2668.07859,729909888,0.00E+00,0,,
ADEN,PAN,,0,0,34085844,1.34E+11,3491,13432.03109,706374080,0.00E+00,0,,
ADEN,PER,,0,0,,1.37E+11,224,13735.9561,1005903872,0.00E+00,0,,
ADEN,PHL,,1,0,,81665912755,400.3333435,8166.591275,1218011136,0.00E+00,0,,
ADEN,PNG,,1,0,,1.15E+11,19473.14844,11541.17866,1246412544,0.00E+00,0,,
ADEN,POL,,0,0,,48831582925,368,4883.158292,1470209664,0.00E+00,0,,
ADEN,PRT,,0,0,,60357493298,3465.399902,6035.74933,1421158272,0.00E+00,0,,
ADEN,PRTIND,,0,0,,31179869854,327.7999878,3117.986985,41305,0.00E+00,0,,
ADEN,PRY,,0,0,37565696,1.19E+11,2633,11866.50621,49650,0.00E+00,0,,
ADEN,QAT,,1,0,7290400.5,15495902956,1124,1549.590296,57861.99609,0.00E+00,0,,
ADEN,RWA,,1,0,,23244150479,100,2324.415048,66096,0.00E+00,0,,
ADEN,SAU,,1,1,,13306505411,2140.399902,1330.650541,40985,0.00E+00,0,,
ADEN,SDN,,1,0,,13834274411,226.8000031,1383.427441,24804,0.00E+00,0,,
ADEN,SEN,,0,0,,67285735795,628.7999878,6728.57358,24798,0.00E+00,0,,
ADEN,SGP,,1,0,,66001862613,6931,6600.186261,24762,0.00E+00,0,,
ADEN,SHN,,1,0,,64281552577,1110.610107,6428.155258,24741,0.00E+00,0,,
ADEN,SLE,,1,0,,63729964410,722.666687,6372.996441,32988,0.00E+00,0,,
ADEN,SLV,,0,0,,1.42E+11,680,14174.96679,24807,0.00E+00,0,,
ADEN,SOM,,0,0,,11947885557,206.6666718,1194.788556,24815.99805,0.00E+00,0,,
ADEN,STP,,0,0,,44466334143,1386,4446.633414,24731.99805,0.00E+00,0,,
ADEN,STRAITS,,0,0,,66001862613,3538,6600.186261,24768,0.00E+00,0,,
ADEN,SUR,,0,0,,1.10E+11,7346.399902,10960.91693,24789,0.00E+00,0,,
ADEN,SWE,,0,0,,56358551898,570.5619507,5635.85519,24702,0.00E+00,0,,
ADEN,SYC,,1,0,,22506278112,794.666687,2250.627811,24777,0.00E+00,0,,
ADEN,TCA,,1,0,,1.21E+11,920,12078.43323,41390,0.00E+00,0,,
ADEN,TGO,,0,0,,48558084430,1749.400024,4855.808443,82670,0.00E+00,0,,
ADEN,THA,,0,0,19667774,59905548436,2876,5990.554844,82490,0.00E+00,0,,
ADEN,TLS,,0,0,214620016,92054464103,13240.31348,9205.44641,107458,0.00E+00,0,,
ADEN,TON,,0,0,,1.56E+11,2906.399902,15649.12366,74448,0.00E+00,0,,
ADEN,TTO,,1,0,,1.15E+11,7827,11499.0014,74394,0.00E+00,0,,
ADEN,TUN,,1,0,,43760781024,2291.333252,4376.078102,140522,0.00E+00,0,,
ADEN,TUR,,0,0,,32464120475,1520.966675,3246.412048,165400,0.00E+00,0,,
ADEN,TZA,,0,0,277738944,22671094499,28283,2267.10945,177575,0.00E+00,0,,
ADEN,UGA,,1,0,,19498519470,97,1949.851947,189750,0.00E+00,0,,
ADEN,URY,,0,0,,1.18E+11,363.6799927,11827.18038,181852,0.00E+00,0,,
ADEN,USA,,1,0,,1.26E+11,3662.199951,12573.78968,195764.5156,0.00E+00,0,,
ADEN,USSR,,0,0,,48216477824,460.1000061,4821.647782,210545.6875,0.00E+00,0,,
ADEN,VCT,,1,0,,1.14E+11,21652,11390.91825,246671.7031,0.00E+00,0,,
ADEN,VEN,,0,0,,1.21E+11,1200.140015,12069.61962,266621.1875,0.00E+00,0,,
ADEN,VNM,,0,0,,65007577034,629.7800293,6500.757703,247610.125,0.00E+00,0,,
ADEN,YUG,,0,0,10520740,42564805217,1275,4256.480522,1033214,0.00E+00,0,,
ADEN,ZANZ,,1,0,20214474,22019176821,2895,2201.917682,1136406.5,0.00E+00,0,,
ADEN,ZMB,,1,0,,36358874073,7425.939941,3635.887407,1216969.5,0.00E+00,0,,
ADEN,ZWE,,1,0,,37369778815,409299,3736.977881,1624008,0.00E+00,0,,
AFG,ABW,13168.22376,0,0,,1.32E+11,2073.333252,13240.409,2768360.5,1.61E+07,9.95E-08,,
AFG,AGO,7573.253211,0,0,,76004946018,39.53333282,7600.494602,4990361.5,1.61E+07,9.96E-08,,
AFG,ALB,4250.737583,0,0,,43344099821,76.93333435,4334.409982,7839528,1.59E+07,9.81E-08,,
AFG,ANT,13004.56379,0,0,,1.32E+11,2112,13200.92198,11137202,1.59E+07,9.85E-08,,
AFG,ARE,1657.193103,0,0,,18142196035,1374,1814.219604,21491492,1.48E+07,9.13E-08,,
AFG,ARG,15341.16165,0,0,,1.53E+11,213.8333282,15268.55906,25552472,1.63E+07,1.00E-07,,
AFG,ARM,2171.301778,0,0,,22593407783,4053.699951,2259.340778,34503980,1.55E+07,9.61E-08,,
AFG,AUS,11086.14057,0,0,,1.14E+11,7900,11428.53378,30426642,1.57E+07,9.70E-08,,
AFG,AUT,4567.30199,0,0,,45602773779,741.5333252,4560.277378,20915664,1.62E+07,1.00E-07,,
AFG,AUTHUN,,0,0,,45597941945,2557,4559.794194,23802628,0.00E+00,0,,
AFG,AZE,1821.71868,0,0,2300000,18178547632,333,1817.854763,21533926,1.62E+07,1.00E-07,,
AFG,BDI,5849.066546,0,0,439068832,59208036308,33439,5920.803631,23068796,1.60E+07,9.88E-08,,
AFG,BEL,5331.891731,0,0,,54073081832,218.8999939,5407.308183,26205686,1.59E+07,9.86E-08,,
AFG,BEN,7330.657065,0,0,,74807646313,83.23332977,7480.764631,30066052,1.58E+07,9.80E-08,,
AFG,BFA,7464.209599,0,0,,74740669161,338.5666809,7474.066916,38359920,1.62E+07,9.99E-08,,
AFG,BGD,2488.676089,0,0,,23783005286,9450,2378.300529,41373940,1.69E+07,1.05E-07,,
AFG,BGR,3819.042931,0,0,,40341350811,941.2199707,4034.135081,34818884,1.53E+07,9.47E-08,,
AFG,BHR,1940.469819,0,0,11456798,20025727753,986.0560303,2002.572775,45468304,1.57E+07,9.69E-08,,
AFG,BHS,12427.12293,0,0,,1.25E+11,218453.3594,12505.25549,28136852,1.61E+07,9.94E-08,,
AFG,BIH,4374.742947,0,0,,44272053876,2447.529785,4427.205388,39181224,1.60E+07,9.88E-08,,
AFG,BLR,3766.026549,0,0,,38765781092,1567.800049,3876.578109,52197804,1.57E+07,9.71E-08,,
AFG,BLZ,13714.66112,0,0,,1.38E+11,688.5,13752.65022,41691940,1.61E+07,9.97E-08,,
AFG,BMU,11089.69095,0,0,,1.12E+11,3782,11163.44107,48013308,1.61E+07,9.93E-08,,
AFG,BOL,15100.64901,0,0,,1.53E+11,19634.91602,15330.58402,53045804,1.59E+07,9.85E-08,,
AFG,BRA,13223.75192,0,0,,1.38E+11,67.33333588,13757.369,184079440,1.55E+07,9.61E-08,,
AFG,BRB,12371.20652,0,0,,1.24E+11,2647.340088,12449.5666,150511936,1.61E+07,9.94E-08,,
AFG,BRN,5823.199356,0,0,,57402913298,2145,5740.29133,211342944,1.64E+07,1.01E-07,,
AFG,BWA,7847.091742,0,0,382154464,80076921795,24433,8007.692179,252500112,1.58E+07,9.80E-08,,
AFG,CAF,6083.534308,0,0,,61843631013,4822.100098,6184.363101,275407264,1.59E+07,9.84E-08,,
AFG,CAN,10516.29308,0,0,,1.04E+11,4381.52002,10447.8772,253928688,1.63E+07,1.01E-07,,
AFG,CHE,5136.084735,0,0,,51488473215,3555,5148.847322,267107280,1.61E+07,9.98E-08,,
AFG,CHL,16262.29069,0,0,,1.63E+11,801.833313,16334.60533,279678720,1.61E+07,9.96E-08,,
AFG,CHN,4434.382121,0,1,,48473974885,2702.533447,4847.397488,289328704,1.48E+07,9.15E-08,,
AFG,CIV,8067.372396,0,0,,81356418041,1221.800049,8135.641804,300428704,1.60E+07,9.92E-08,,
AFG,CMR,6632.051303,0,0,,68316545022,1931.552368,6831.654502,275428704,1.57E+07,9.71E-08,,
AFG,COD,6738.45082,0,0,,70915223364,2928.139893,7091.522336,244357248,1.54E+07,9.50E-08,,
AFG,COG,7110.931922,0,0,,70911153491,24.76666641,7091.115349,229500096,1.62E+07,1.00E-07,,
AFG,COL,14072.28391,0,0,,1.42E+11,940.2000122,14206.31023,249500112,1.60E+07,9.91E-08,,
AFG,COM,5802.082125,0,0,,58225931511,1390.900024,5822.593151,239892944,1.61E+07,9.96E-08,,
AFG,CPV,9225.148192,0,0,,93131543989,5506.899902,9313.154399,230071536,1.60E+07,9.91E-08,,
AFG,CRI,14260.46473,0,0,216501600,1.43E+11,13658.58008,14323.64285,224234032,1.61E+07,9.96E-08,,
AFG,CUB,12859.24247,0,0,,1.29E+11,532.7000122,12933.99557,223617600,1.61E+07,9.94E-08,,
AFG,CUW,,0,0,,1.32E+11,2301.766602,13200.92198,212938304,0.00E+00,0,,
AFG,CYM,13208.92917,0,0,,1.33E+11,573.8181152,13267.47654,229310048,1.61E+07,9.96E-08,,
AFG,CYP,3172.29943,0,0,34893520,32497615749,3512,3249.761575,273964832,1.58E+07,9.76E-08,,
AFG,CZE,4543.170618,0,0,,47012594666,328.7799988,4701.259467,275197312,1.56E+07,9.66E-08,,
AFG,CZSK,,0,0,,47012594666,376.1000061,4701.259467,284912320,0.00E+00,0,,
AFG,DEU,4945.520213,0,0,,47778003148,6979.700195,4777.800315,293655776,1.67E+07,1.04E-07,,
AFG,DJI,3621.295283,0,0,,36619552349,109.9000015,3661.955235,302290464,1.60E+07,9.89E-08,,
AFG,DMA,12318.91312,0,0,,1.24E+11,4518.166504,12401.84221,554043136,1.61E+07,9.93E-08,,
AFG,DNK,4854.473988,0,0,,48507247938,2928.139893,4850.724794,1361940992,1.62E+07,1.00E-07,,
AFG,DOM,12623.32518,0,0,,1.27E+11,1200.466675,12707.33509,1078443264,1.61E+07,9.93E-08,,
AFG,DZA,5776.017808,0,0,43049992,58417907933,2653,5841.790793,1385748736,1.60E+07,9.89E-08,,
AFG,ECU,15033.62518,0,0,,1.49E+11,615.8666382,14934.21959,1501754880,1.63E+07,1.01E-07,,
AFG,EDEU,,0,0,,47778003148,227.8000031,4777.800315,1064455104,0.00E+00,0,,
AFG,EGY,3509.173821,0,0,,35784135466,11369.7998,3578.413547,1626383104,1.59E+07,9.81E-08,,
AFG,ESP,6147.662614,0,0,,62822510516,4872.166504,6282.251052,2219289600,1.58E+07,9.79E-08,,
AFG,EST,4112.194063,0,0,,42333544529,6968.100098,4233.354453,2706156800,1.57E+07,9.71E-08,,
AFG,ETH,4114.43559,0,0,,41994612058,49.5,4199.461206,2801366528,1.58E+07,9.80E-08,,
AFG,FIN,4243.3415,0,0,,42523228939,1581.133301,4252.322894,2917066496,1.61E+07,9.98E-08,,
AFG,FJI,12941.14695,0,0,,1.29E+11,227.7799988,12873.05844,2822719488,1.63E+07,1.01E-07,,
AFG,FLK,15386.3664,0,0,,1.54E+11,2145.340088,15433.08644,1420052224,1.61E+07,9.97E-08,,
AFG,FRA,5500.664767,0,0,7780507.5,55805238255,1137,5580.523825,739851200,1.59E+07,9.86E-08,,
AFG,FRO,5888.946696,0,0,,59511486845,818.0333252,5951.148685,782654656,1.60E+07,9.90E-08,,
AFG,GAB,7167.722665,0,0,,72511856460,5400.974121,7251.185646,639125504,1.60E+07,9.88E-08,,
AFG,GBR,5694.557162,0,0,,57064048804,400.2666626,5706.40488,892410304,1.61E+07,9.98E-08,,
AFG,GBRIND,,0,1,,10079533586,1769.339966,1007.953359,1009934016,0.00E+00,0,,
AFG,GBRSOM,,0,0,105358176,36310060034,13128,3631.006003,1063915200,0.00E+00,0,,
AFG,GEO,2272.455692,0,0,,22680327709,6981.166504,2268.032771,1052451008,1.62E+07,1.00E-07,,
AFG,GHA,7685.409384,0,0,,61529027028,1121.671143,6152.902703,883339648,2.02E+07,1.25E-07,,
AFG,GIB,6499.797116,0,0,,65834286434,61726.16797,6583.428643,920960832,1.60E+07,9.87E-08,,
AFG,GIN,8573.144174,0,0,,87550573770,31362.98633,8755.057377,943877696,1.58E+07,9.79E-08,,
AFG,GLP,12261.62269,0,0,,1.24E+11,10452.17969,12368.97277,1279061376,1.60E+07,9.91E-08,,
AFG,GMB,8679.354248,0,0,,87809421102,3483.939941,8780.94211,1048519104,1.60E+07,9.88E-08,,
AFG,GNB,8695.239621,0,0,,87869504904,291.2666626,8786.95049,757249664,1.60E+07,9.90E-08,,
AFG,GNQ,7024.810473,0,0,,70820619672,7017,7082.061967,881132992,1.60E+07,9.92E-08,,
AFG,GRC,3981.455163,0,0,,40531894426,62359,4053.189443,1312384256,1.59E+07,9.82E-08,,
AFG,GRD,12605.83704,0,0,,1.27E+11,462.2000122,12694.24692,1665490944,1.61E+07,9.93E-08,,
AFG,GRL,7655.878565,0,0,,78922804206,2652.280029,7892.280421,1130049664,1.57E+07,9.70E-08,,
AFG,GTM,14094.44832,0,0,,1.41E+11,1954.148071,14144.18335,1076565888,1.61E+07,9.96E-08,,
AFG,GUF,12447.90382,0,0,,1.25E+11,21791,12491.19486,1093165568,1.61E+07,9.97E-08,,
AFG,GUY,12765.90527,0,0,,1.28E+11,346.7999878,12832.04471,1875735808,1.61E+07,9.95E-08,,
AFG,HKG,4656.973931,0,0,37564856,45657576000,3532,4565.7576,2376373248,1.65E+07,1.02E-07,,
AFG,HND,13928.30575,0,0,19776060,1.41E+11,2912,14059.30716,2251995648,1.60E+07,9.91E-08,,
AFG,HRV,4501.397688,0,0,,45989063950,3676.399902,4598.906395,2270467072,1.58E+07,9.79E-08,,
AFG,HTI,12769.69132,0,0,232348176,1.28E+11,14077.88965,12847.07517,1861629440,1.61E+07,9.94E-08,,
AFG,HUN,4265.952722,0,0,,43599250573,384.2000122,4359.925057,2347357696,1.58E+07,9.78E-08,,
AFG,IDN,6105.471254,0,0,,60090684641,4384.839844,6009.068464,821428.9375,1.64E+07,1.02E-07,,
AFG,IND,1741.230214,0,0,,17673387717,111.8000031,1767.338772,1321429.125,1.59E+07,9.85E-08,,
AFG,IRL,6052.053662,0,0,,60770457551,68,6077.045755,5974028.5,1.61E+07,9.96E-08,,
AFG,IRN,1553.816028,1,1,,16168795937,4879.200195,1616.879594,17175332,1.55E+07,9.61E-08,,
AFG,IRQ,2173.033468,0,0,11368548,22846158010,1007.119995,2284.615801,31439300,1.54E+07,9.51E-08,,
AFG,ISL,6564.804103,0,0,,66481980854,54,6648.198085,67857176,1.60E+07,9.87E-08,,
AFG,ISR,3097.464587,0,0,,31919333291,1614.599976,3191.933329,86175040,1.57E+07,9.70E-08,,
AFG,ITA,4878.285503,0,0,,49274900016,626.4000244,4927.490002,94747864,1.60E+07,9.90E-08,,
AFG,JAM,13097.57479,0,0,,53626572001,2949.879883,5362.6572,139387616,3.95E+07,2.44E-07,,
AFG,JOR,3009.074896,0,0,,30902080975,10486.55957,3090.208098,169750144,1.57E+07,9.74E-08,,
AFG,JPN,6169.581521,0,0,,62679297872,400.2000122,6267.929787,218050592,1.59E+07,9.84E-08,,
AFG,KAZ,1647.539248,0,0,,11789170430,5597.799805,1178.917043,357846816,2.26E+07,1.40E-07,,
AFG,KEN,5167.670519,0,0,,52168326683,577.0742798,5216.832668,463363328,1.60E+07,9.91E-08,,
AFG,KGZ,996.8190021,0,0,,10403675247,4891,1040.367525,717489472,1.55E+07,9.58E-08,,
AFG,KHM,4470.221684,0,0,,44230344182,760.4000244,4423.034418,2510991360,1.63E+07,1.01E-07,,
AFG,KNA,11909.9999,0,0,,1.23E+11,295.2000122,12331.20296,2983791872,1.56E+07,9.66E-08,,
AFG,KOR,5275.912133,0,0,,51245325779,2750.399902,5124.532578,4780809728,1.67E+07,1.03E-07,,
AFG,KWT,2001.406757,0,0,,20753977202,7505.47998,2075.39772,5849836032,1.56E+07,9.64E-08,,
AFG,LAO,3977.165616,0,0,,37831032993,2150,3783.103299,5146080256,1.70E+07,1.05E-07,,
AFG,LBN,2992.41851,0,0,,30821731825,1209.599976,3082.173183,6446026240,1.57E+07,9.71E-08,,
AFG,LBR,8569.939399,0,0,,86923539365,3814,8692.353936,9488062464,1.59E+07,9.86E-08,,
AFG,LBY,4813.555173,0,0,,51128387486,31396.19336,5112.838749,10893992960,1.52E+07,9.41E-08,,
AFG,LCA,12404.06418,0,0,,1.25E+11,2150.280029,12477.57141,10748280832,1.61E+07,9.94E-08,,
AFG,LKA,3277.398036,0,0,,32581703644,1209.880005,3258.170364,10649398272,1.63E+07,1.01E-07,,
AFG,LSO,8310.679919,0,0,,83388277858,5423.244629,8338.827786,11729394688,1.61E+07,9.97E-08,,
AFG,LTU,4068.192673,0,0,,40376771274,2581,4037.677127,12338922496,1.63E+07,1.01E-07,,
AFG,LUX,5224.883586,0,0,,52968959916,947.2399902,5296.895992,8443687936,1.60E+07,9.86E-08,,
AFG,LVA,4098.595037,0,0,,41785780934,7005.200195,4178.578093,8271172096,1.59E+07,9.81E-08,,
AFG,MAC,4512.573242,0,0,,45159885863,9455,4515.988586,7451507200,1.62E+07,9.99E-08,,
AFG,MAR,6734.63333,0,0,,68863074518,3573,6886.307452,10069319680,1.58E+07,9.78E-08,,
AFG,MDA,3544.93143,0,0,,36137436462,3502.47998,3613.743646,12343206912,1.59E+07,9.81E-08,,
AFG,MDG,6386.71084,0,0,,63684757642,809,6368.475764,13350934528,1.62E+07,1.00E-07,,
AFG,MDV,3505.54149,0,0,,34052731041,94,3405.273104,12950449152,1.67E+07,1.03E-07,,
AFG,MEX,13588.66571,0,0,,1.39E+11,538.4000244,13888.00476,17082128384,1.58E+07,9.78E-08,,
AFG,MKD,4105.127705,0,0,,41937013802,1274.599976,4193.70138,17252182016,1.58E+07,9.79E-08,,
AFG,MLI,7857.143445,0,0,,80484291861,1378,8048.429186,17973317632,1.58E+07,9.76E-08,,
AFG,MLT,4819.005389,0,0,,49007825662,40.40000153,4900.782566,23929331712,1.59E+07,9.83E-08,,
AFG,MMR,3339.196492,0,0,,33281061787,221,3328.106179,24691644416,1.62E+07,1.00E-07,,
AFG,MNG,3424.311352,0,0,,34456565423,697,3445.656542,20431695872,1.61E+07,9.94E-08,,
AFG,MOZ,7120.936856,0,0,,55679635182,1132.732178,5567.963518,22542882816,2.07E+07,1.28E-07,,
AFG,MRT,8257.594051,0,0,,84452110494,366.5599976,8445.211049,32937668608,1.58E+07,9.78E-08,,
AFG,MTQ,12354.09908,0,0,,1.24E+11,2479.487061,12435.9213,33630949376,1.61E+07,9.93E-08,,
AFG,MUS,6225.654128,0,0,,62058942374,630.7600098,6205.894237,34804350976,1.62E+07,1.00E-07,,
AFG,MWI,6533.962898,0,0,43875228,65626199321,2665,6562.619932,41118306304,1.61E+07,9.96E-08,,
AFG,MYS,5078.320227,0,0,,48441283403,2949.879883,4844.12834,49700741120,1.70E+07,1.05E-07,,
AFG,NCL,12087.35444,0,0,,1.20E+11,329.7600098,12026.60267,64507686912,1.63E+07,1.01E-07,,
AFG,NER,6687.471188,0,0,,70714390918,1789.280029,7071.439092,79124897792,1.53E+07,9.46E-08,,
AFG,NGA,7004.980828,0,0,,73882340270,19798.02734,7388.234027,89274458112,1.53E+07,9.48E-08,,
AFG,NIC,14136.3158,0,0,137912544,1.42E+11,13216,14213.14357,1.30E+11,1.61E+07,9.95E-08,,
AFG,NLD,5264.187044,0,0,10206891,53527164157,1276,5352.716416,1.23E+11,1.59E+07,9.83E-08,,
AFG,NOR,5018.427159,0,0,,50070521098,4069.399902,5007.05211,1.38E+11,1.62E+07,1.00E-07,,
AFG,NPL,1774.077193,0,0,,17119268003,228.7599945,1711.9268,1.88E+11,1.68E+07,1.04E-07,,
AFG,NRU,10847.90468,0,0,,1.08E+11,2080,10751.8606,2.21E+11,1.63E+07,1.01E-07,,
AFG,NZL,13647.263,0,0,,1.36E+11,409598.25,13646.58696,2.42E+11,1.62E+07,1.00E-07,,
AFG,OMN,1681.850673,0,0,,15903164365,11455.59961,1590.316436,2.18E+11,1.71E+07,1.06E-07,,
AFG,PAK,805.9721989,0,1,,10967946370,225.8000031,1096.794637,4502280,1.19E+07,7.35E-08,,
AFG,PAN,14141.72409,0,0,,1.42E+11,1395.800049,14162.71455,6178870,1.61E+07,9.99E-08,,
AFG,PER,15599.54926,0,0,,1.58E+11,231.6000061,15787.22383,6978894.5,1.60E+07,9.88E-08,,
AFG,PHL,5863.215579,0,0,,56179830144,4552,5617.983014,4541701,1.69E+07,1.04E-07,,
AFG,PNG,9495.275732,0,0,7023810,95238788359,1150,9523.878836,5319149,1.61E+07,9.97E-08,,
AFG,POL,4291.677743,0,0,7185191.5,42596316663,1549.599976,4259.631666,5616809,1.63E+07,1.01E-07,,
AFG,PRK,5114.417741,0,0,,49822137200,7033.399902,4982.21372,6677458.5,1.66E+07,1.03E-07,,
