iso_o,iso_d,Distw,Dist_coord,Evercol,Comlang,Contig
AFG,UZB,741.4509788,753.3801844,0,1,1
AFG,VCT,12487.69252,12565.30253,0,0,0
AFG,VEN,13221.28428,13198.50542,0,0,0
AFG,VNM,4505.889908,3882.070981,0,0,0
AFG,VUT,11961.76395,11931.12686,0,0,0
AFG,WDEU,,5109.704855,0,0,0
AFG,WSM,13613.03958,13524.09451,0,0,0
AFG,YAR,,3280.411095,0,0,0
AFG,YEM,3281.159665,3280.411095,0,0,0
AFG,YMD,,3430.690076,0,0,0
AFG,YUG,4168.198045,4254.397139,0,0,0
AFG,ZAF,8338.339474,8023.0252,0,0,0
AFG,ZMB,6882.723152,7035.800576,0,0,0
AFG,ZWE,7162.381736,7084.961621,0,0,0
AGO,ABW,9587.315563,9499.127693,0,0,0
AGO,ADEN,,4255.271041,0,0,0
AGO,AFG,7573.253211,7600.494602,0,0,0
AGO,ALB,5708.832637,5618.68304,0,0,0
AGO,ANT,9396.202753,9373.193321,0,0,0
AGO,ARE,5939.362467,5797.308627,0,0,0
AGO,ARG,7977.915715,7770.799394,0,0,0
AGO,ARM,6413.464133,6325.074346,0,0,0
AGO,AUS,12954.90535,13520.56862,0,0,0
AGO,AUT,6432.058195,6349.841178,0,0,0
AGO,AUTHUN,,6350.796025,0,0,0
AGO,AZE,6652.019938,6640.660958,0,0,0
AGO,BDI,1905.419737,1882.743313,0,0,0
AGO,BEL,6817.662461,6692.140184,0,0,0
AGO,BEN,2340.250543,2070.643943,0,0,0
AGO,BFA,3026.398145,2866.777368,0,0,0
AGO,BGD,9116.832901,9114.33469,0,0,0
AGO,BGR,5962.843134,5821.231953,0,0,0
AGO,BHR,5649.496412,5610.439328,0,0,0
AGO,BHS,10610.82487,10479.20789,0,0,0
AGO,BIH,6028.429245,5881.171667,0,0,0
AGO,BLR,7185.96345,7107.256004,0,0,0
AGO,BLZ,11631.94123,11504.58313,0,0,0
AGO,BMU,9541.700143,9424.763738,0,0,0
AGO,BOL,8607.540392,8818.294777,0,0,0
AGO,BRA,6440.572262,6552.515876,0,1,0
AGO,BRB,8503.3701,8404.400717,0,0,0
AGO,BRN,11296.04364,11374.13869,0,0,0
AGO,BWA,2013.846986,2213.863798,0,0,0
AGO,CAF,1745.579423,1583.549529,0,0,0
AGO,CAN,11627.29273,10622.22486,0,0,0
AGO,CHE,6356.838224,6266.834057,0,0,0
AGO,CHL,8947.971719,8904.404207,0,0,0
AGO,CHN,11829.96678,12248.26065,0,0,0
AGO,CIV,2712.489592,2478.257592,0,0,0
AGO,CMR,1787.590855,1425.826524,0,0,0
AGO,COD,1026.169712,552.2862627,0,0,1
AGO,COG,681.5906393,555.9572562,0,1,0
AGO,COL,9982.689204,9792.384597,0,0,0
AGO,COM,3281.955562,3298.545145,0,0,0
AGO,CPV,5054.009819,4835.211988,0,1,0
AGO,CRI,11066.57939,10969.89109,0,0,0
AGO,CUB,10784.00656,10962.40084,0,0,0
AGO,CUW,,9373.193321,0,0,0
AGO,CYM,10914.78171,10811.90917,0,0,0
AGO,CYP,5396.995518,5330.543507,0,0,0
AGO,CZE,6653.980078,6552.793953,0,0,0
AGO,CZSK,,6552.793953,0,0,0
AGO,DEU,6825.559198,6822.37913,0,0,0
AGO,DJI,4027.681442,4014.973244,0,0,0
AGO,DMA,8747.454362,8645.332807,0,0,0
AGO,DNK,7308.256539,7173.944278,0,0,0
AGO,DOM,9734.70053,9608.724694,0,0,0
AGO,DZA,5223.227204,5177.779137,0,0,0
AGO,ECU,10339.43157,10195.95503,0,0,0
AGO,EDEU,,6822.37913,0,0,0
AGO,EGY,4814.249366,4732.970786,0,0,0
AGO,ESP,5815.768649,5743.464848,0,0,0
AGO,EST,7745.417248,7660.453721,0,0,0
AGO,ETH,3510.409562,3453.332975,0,0,0
AGO,FIN,7962.54351,7743.047104,0,0,0
AGO,FJI,16508.94822,16604.77777,0,0,0
AGO,FLK,7893.728122,7938.770496,0,0,0
AGO,FRA,6384.804468,6503.162351,0,0,0
AGO,FRAAEF,,555.9572562,0,0,0
AGO,FRAAOF,,4273.84178,0,0,0
AGO,FRO,8196.326079,8065.869767,0,0,0
AGO,GAB,1179.842467,1108.469049,0,0,0
AGO,GBR,7092.603076,6831.525043,0,0,0
AGO,GBRIND,,8021.1255,0,0,0
AGO,GBRSOM,,4118.38387,0,0,0
AGO,GBRWAFRI,,2020.226634,0,0,0
AGO,GBRWINDIES,,10313.47588,0,0,0
AGO,GEO,6526.833643,6476.334886,0,0,0
AGO,GHA,2422.775514,1684.295204,0,0,0
AGO,GIB,5496.657107,5365.940118,0,0,0
AGO,GIN,3666.297359,3612.812749,0,0,0
AGO,GLP,8790.341295,8698.647612,0,0,0
AGO,GMB,4221.763951,4120.003222,0,0,0
AGO,GNB,4045.287105,3927.940399,0,0,0
AGO,GNQ,1483.46053,1484.7607,0,0,0
AGO,GRC,5457.883891,5317.160722,0,0,0
AGO,GRD,8698.281046,8605.542428,0,0,0
AGO,GRL,9932.566053,9728.42905,0,0,0
AGO,GTM,11836.51643,11725.1903,0,0,0
AGO,GUF,7570.75931,7427.274012,0,0,0
AGO,GUY,8175.561306,8101.415943,0,0,0
AGO,HKG,11483.77133,11496.15415,0,0,0
AGO,HND,11505.40816,11363.78356,0,0,0
AGO,HRV,6139.052886,6083.545829,0,0,0
AGO,HTI,9973.871649,9857.4012,0,0,0
AGO,HUN,6385.492327,6289.984436,0,0,0
AGO,IDN,10408.96156,10292.95861,0,0,0
AGO,IND,7771.995122,7224.875017,0,0,0
AGO,INDOCHI,,10627.99393,0,0,0
AGO,IRL,7275.030219,7155.996839,0,0,0
AGO,IRN,6361.974209,6365.094504,0,0,0
AGO,IRQ,5831.624484,5729.820633,0,0,0
AGO,ISL,8765.36583,8632.505805,0,0,0
AGO,ISR,5173.667472,5091.812592,0,0,0
AGO,ITA,5850.537811,5642.342051,0,0,0
AGO,JAM,10439.64887,3027.671462,0,0,0
AGO,JOR,5211.900298,5136.759408,0,0,0
AGO,JPN,13676.4242,13844.16146,0,0,0
AGO,KAZ,8603.075061,8634.509492,0,0,0
AGO,KEN,2758.795729,2741.78202,0,0,0
AGO,KGZ,8434.702432,8448.029341,0,0,0
AGO,KHM,10326.07236,10384.8242,0,0,0
AGO,KNA,8846.592986,8834.660629,0,0,0
AGO,KOR,12773.39468,12691.30254,0,0,0
AGO,KWT,5693.167438,5646.986358,0,0,0
AGO,LAO,10337.57061,10243.23923,0,0,0
AGO,LBN,5380.278827,5300.486706,0,0,0
AGO,LBR,3228.089132,3152.185775,0,0,0
AGO,LBY,4687.459298,4641.340475,0,0,0
AGO,LCA,8669.953836,8571.258529,0,0,0
AGO,LKA,7604.338376,7586.840612,0,0,0
AGO,LSO,2617.787378,2718.295822,0,0,0
AGO,LTU,7297.729782,7152.548409,0,0,0
AGO,LUX,6656.551214,6535.811772,0,0,0
AGO,LVA,7480.259178,7382.61561,0,0,0
AGO,MAC,11443.55859,11432.72067,0,1,0
AGO,MAR,5301.950725,5199.822812,0,0,0
AGO,MDA,6509.112583,6400.166127,0,0,0
AGO,MDG,3785.104068,3858.505377,0,0,0
AGO,MDV,6772.011776,6836.223043,0,0,0
AGO,MEX,13000.27349,12669.19336,0,0,0
AGO,MKD,5796.154977,5714.006648,0,0,0
AGO,MLI,3462.445779,3348.469763,0,0,0
AGO,MLT,5089.842335,4976.230703,0,0,0
AGO,MMR,9564.913441,9546.790573,0,0,0
AGO,MNG,10968.1604,11009.13291,0,0,0
AGO,MOZ,2664.913332,2876.181373,0,1,0
AGO,MRT,4436.974192,4385.793471,0,0,0
AGO,MTQ,8690.882078,8594.727446,0,0,0
AGO,MUS,4828.118731,4912.572881,0,0,0
AGO,MWI,2315.347977,2310.39693,0,0,0
AGO,MYS,10111.01495,9890.890775,0,0,0
AGO,NCL,15397.96917,15489.03527,0,0,0
AGO,NER,2857.858589,2773.250554,0,0,0
AGO,NGA,2209.761651,2019.97638,0,0,0
AGO,NIC,11323.72511,11235.23608,0,0,0
AGO,NLD,6942.261457,6851.918375,0,0,0
AGO,NOR,7837.547429,7652.091535,0,0,0
AGO,NPL,8698.173236,8739.643277,0,0,0
AGO,NRU,16832.42225,16919.05585,0,0,0
AGO,NZL,14192.41202,14130.357,0,0,0
AGO,OMN,5999.046681,6105.816896,0,0,0
AGO,PAK,7482.471818,6923.254865,0,0,0
AGO,PAN,10612.11494,10460.73814,0,0,0
AGO,PER,9846.797102,9831.780227,0,0,0
AGO,PHL,12189.99785,12149.78048,0,0,0
AGO,PNG,14498.27717,14521.25683,0,0,0
AGO,POL,6880.081513,6831.161953,0,0,0
AGO,PRK,12652.69187,12563.89168,0,0,0
AGO,PRT,5956.993119,5771.696846,1,1,0
AGO,PRTIND,,7200.537337,0,1,0
AGO,PRY,7629.713563,7671.850006,0,0,0
AGO,PYF,16484.35765,16526.62532,0,0,0
AGO,QAT,5653.596581,5619.821339,0,0,0
AGO,REU,4629.891604,4713.748146,0,0,0
AGO,ROM,6269.026477,6061.422262,0,0,0
AGO,RUS,8103.861427,7527.886535,0,0,0
AGO,RWA,1996.588563,2015.295221,0,0,0
AGO,SAU,4945.64032,5199.013059,0,0,0
AGO,SDN,3417.580185,3452.881292,0,0,0
AGO,SEN,4348.780407,4273.84178,0,0,0
AGO,SGP,10046.30031,10097.08039,0,0,0
AGO,SHN,2653.720555,2202.424561,0,0,0
AGO,SLB,15701.0798,15806.95217,0,0,0
AGO,SLE,3571.073486,3508.036019,0,0,0
AGO,SLV,11659.59345,11570.83216,0,0,0
AGO,SOM,3777.943188,3758.875869,0,0,0
AGO,SPM,9340.195446,9202.708766,0,0,0
AGO,STP,1389.716919,1252.036104,0,1,0
AGO,SUR,7830.84496,7755.78744,0,0,0
AGO,SVK,6525.122881,6347.691708,0,0,0
AGO,SVN,6231.904816,6104.777304,0,0,0
AGO,SWE,7644.174613,7592.211673,0,0,0
AGO,SWZ,2623.15879,2718.830625,0,0,0
AGO,SYC,4637.131761,4682.784119,0,0,0
AGO,SYR,5567.092994,5302.520076,0,0,0
AGO,TCA,9909.065171,9791.175734,0,0,0
AGO,TCD,2372.15987,2338.895174,0,0,0
AGO,TGO,2363.265581,2132.763056,0,0,0
AGO,THA,9936.604304,9947.873295,0,0,0
AGO,TJK,7875.683856,7786.787828,0,0,0
AGO,TKM,7175.504329,6995.450522,0,0,0
AGO,TLS,12203.58031,12274.6713,0,0,0
AGO,TON,16490.03784,16557.38162,0,0,0
AGO,TTO,8628.048021,8548.873651,0,0,0
AGO,TUN,5108.71924,5084.569704,0,0,0
AGO,TUR,5816.240032,5787.352108,0,0,0
AGO,TWN,12198.56046,12269.31464,0,0,0
AGO,TZA,2596.973714,2877.885801,0,0,0
AGO,UGA,2384.523913,2372.280086,0,0,0
AGO,UKR,6798.636834,6801.441389,0,0,0
AGO,URY,7575.980879,7571.932807,0,0,0
AGO,USA,12153.60555,11253.84143,0,0,0
AGO,USSR,,7527.886535,0,0,0
AGO,UZB,7929.390041,7976.887531,0,0,0
AGO,VCT,8674.429926,8575.98078,0,0,0
AGO,VEN,9298.371084,9124.314371,0,0,0
AGO,VNM,10600.14445,10628.35851,0,0,0
AGO,VUT,15904.93098,15985.16323,0,0,0
AGO,WDEU,,6570.342149,0,0,0
AGO,WSM,17327.33681,17434.80038,0,0,0
AGO,YAR,,4345.675773,0,0,0
AGO,YEM,4339.131383,4345.675773,0,0,0
AGO,YMD,,4255.271041,0,0,0
AGO,YUG,6037.035287,6010.447417,0,0,0
AGO,ZAF,2579.672265,2483.841794,0,0,0
AGO,ZMB,1683.33682,1790.968752,0,0,1
AGO,ZWE,2048.66059,2168.701986,0,0,0
ALASKA,AUS,,11827.64969,0,1,0
ALASKA,AUT,,7786.421035,0,0,0
ALASKA,BEL,,7344.890583,0,0,0
ALASKA,BHS,,6657.010432,0,1,0
ALASKA,BMU,,6650.486615,0,1,0
ALASKA,BRA,,12991.84423,0,0,0
ALASKA,BRB,,8748.182033,0,1,0
ALASKA,CHE,,7787.304357,0,0,0
ALASKA,ESP,,8311.186937,0,0,0
ALASKA,FIN,,6510.159315,0,0,0
ALASKA,FLK,,14933.07925,0,1,0
ALASKA,FRA,,7526.513958,0,0,0
ALASKA,GBR,,7196.559528,0,1,0
ALASKA,GBRIND,,9163.476026,0,1,0
ALASKA,GBRSOM,,11940.90852,0,1,0
ALASKA,GMB,,10757.15968,0,1,0
ALASKA,GUY,,9437.771229,0,1,0
ALASKA,ITA,,8439.06841,0,0,0
ALASKA,KEN,,13326.50938,0,1,0
ALASKA,LCA,,8587.103328,0,1,0
ALASKA,MWI,,14754.60899,0,1,0
ALASKA,NGA,,12142.79955,0,1,0
ALASKA,NLD,,7189.335545,0,0,0
ALASKA,NZL,,11836.42955,0,1,0
ALASKA,POL,,7374.386557,0,0,0
ALASKA,PRT,,8351.125984,0,0,0
ALASKA,SHN,,14236.05276,0,1,0
ALASKA,SLE,,11401.64944,0,1,0
ALASKA,TON,,9433.099052,0,0,0
ALASKA,USA,,5474.824339,1,1,0
ALASKA,USSR,,6992.024258,0,0,0
ALASKA,VCT,,8657.317293,0,1,0
ALB,ABW,9091.575727,9080.546116,0,0,0
ALB,AFG,4250.737583,4334.409982,0,0,0
ALB,AGO,5708.832637,5618.68304,0,0,0
ALB,ANT,8906.541023,9018.594745,0,0,0
ALB,ARE,3723.027812,3695.036956,0,0,0
ALB,ARG,11662.55612,11607.81733,0,0,0
ALB,ARM,2084.605516,2077.095098,0,0,0
ALB,ATG,8093.356129,8077.37546,0,0,0
ALB,AUS,15208.49663,15710.16668,0,0,0
ALB,AUT,848.8387314,811.1055312,0,0,0
ALB,AUTHUN,,811.8026334,0,0,1
ALB,AZE,2437.057238,2517.684174,0,0,0
ALB,BDI,5049.443512,5063.973027,0,0,0
ALB,BEL,1609.068212,1589.286018,0,0,0
ALB,BEN,4105.730775,4252.259505,0,0,0
ALB,BFA,3876.383946,3831.87984,0,0,0
ALB,BGD,6730.716512,6712.686139,0,0,0
ALB,BGR,464.8647134,326.6405716,0,0,0
ALB,BHR,3273.008087,3275.496092,0,0,0
ALB,BHS,8766.026413,8756.60746,0,0,0
ALB,BIH,376.4586203,304.705767,0,0,0
ALB,BLR,1517.908594,1512.637511,0,0,0
ALB,BLZ,10193.3634,10152.46795,0,0,0
ALB,BMU,7305.366789,7298.400045,0,0,0
ALB,BOL,10935.6308,11044.32865,0,0,0
ALB,BRA,9388.915044,9936.30162,0,0,0
ALB,BRB,8182.640375,8173.728003,0,0,0
ALB,BRN,10068.9186,10074.47102,0,0,0
ALB,BTN,6456.816763,6415.580432,0,0,0
ALB,BWA,7211.845743,7364.129139,0,0,0
ALB,CAF,4032.175435,4111.700596,0,0,0
ALB,CAN,7842.518131,7247.540913,0,0,0
ALB,CHE,1169.54051,1117.905909,0,0,0
ALB,CHL,12433.14174,12417.44017,0,0,0
ALB,CHN,8026.048401,8646.350779,0,0,0
ALB,CIV,4602.337694,4652.057002,0,0,0
ALB,CMR,4016.08722,4246.587367,0,0,0
ALB,COD,5187.706714,5096.826268,0,0,0
ALB,COG,5071.77965,5090.914982,0,0,0
ALB,COL,9975.874026,9993.803633,0,0,0
ALB,COM,6393.709862,6367.413357,0,0,0
ALB,CPV,5064.837106,5086.548899,0,0,0
ALB,CRI,10431.9402,10414.31945,0,0,0
ALB,CUB,9182.882942,9282.992995,0,0,0
ALB,CUW,,9018.594745,0,0,0
ALB,CYM,9510.592831,9493.630875,0,0,0
ALB,CYP,1363.56618,1364.796683,0,0,0
ALB,CZE,1037.847322,1059.421707,0,0,0
ALB,CZSK,,1059.421707,0,0,0
ALB,DEU,1383.711769,1335.413921,0,0,0
ALB,DJI,4002.985527,4012.505148,0,0,0
ALB,DMA,8170.643102,8166.334977,0,0,0
ALB,DNK,1744.192858,1680.326037,0,0,0
ALB,DOM,8653.199654,8646.249776,0,0,0
ALB,DZA,1550.224907,1517.800537,0,0,0
ALB,ECU,10900.36598,10719.7091,0,0,0
ALB,EDEU,,1335.413921,0,0,0
ALB,EGY,1599.465578,1621.457523,0,0,0
ALB,ERI,3463.063993,3425.438773,0,0,0
ALB,ESP,1931.681936,1976.11444,0,0,0
ALB,EST,2039.758027,2041.832653,0,0,0
ALB,ETH,4007.510363,4044.097743,0,0,0
ALB,FIN,2256.390924,2124.47357,0,0,0
ALB,FJI,16719.61208,16730.52492,0,0,0
ALB,FLK,12755.85177,12760.85072,0,0,0
ALB,FRA,1499.451467,1600.929165,0,0,0
ALB,FRO,2922.655421,2898.552324,0,0,0
ALB,GAB,4697.155677,4670.020893,0,0,0
ALB,GBR,2040.18687,1892.146295,0,0,0
ALB,GBRIND,,5318.830546,0,0,0
ALB,GBRSOM,,4226.950536,0,0,0
ALB,GEO,1991.543798,2071.466947,0,0,0
ALB,GHA,4373.961898,3982.452694,0,0,0
ALB,GIB,2251.464777,2249.021363,0,0,0
ALB,GIN,4734.16395,4820.579568,0,0,0
ALB,GLP,8125.994229,8145.866082,0,0,0
ALB,GMB,4668.834731,4685.73687,0,0,0
ALB,GNB,4736.894077,4749.214822,0,0,0
ALB,GNQ,4407.043789,4321.135858,0,0,0
ALB,GRC,451.4164143,500.9285136,0,0,1
ALB,GRD,8426.012204,8427.032602,0,0,0
ALB,GRL,5059.969192,5086.196442,0,0,0
ALB,GTM,10583.16265,10557.00601,0,0,0
ALB,GUF,8202.585199,8158.648706,0,0,0
ALB,GUY,8527.414851,8506.647948,0,0,0
ALB,HKG,8745.475111,8739.265493,0,0,0
ALB,HND,10316.36315,10342.14677,0,0,0
ALB,HRV,552.6648876,586.8909655,0,0,0
ALB,HTI,8843.519466,8833.974662,0,0,0
ALB,HUN,695.8069026,688.2101206,0,0,0
ALB,IDN,10248.74657,10212.86364,0,0,0
ALB,IND,5735.208986,5566.106255,0,0,0
ALB,IRL,2401.968371,2355.354399,0,0,0
ALB,IRN,2871.699904,2803.669661,0,0,0
ALB,IRQ,2361.794566,2336.576082,0,0,0
ALB,ISL,3679.853163,3670.034678,0,0,0
ALB,ISR,1682.971338,1681.227554,0,0,0
ALB,ITA,722.9528359,611.5538414,0,0,0
ALB,JAM,9258.921416,2601.637549,0,0,0
ALB,JOR,1761.605545,1771.26739,0,0,0
ALB,JPN,9382.620588,9487.980348,0,0,0
ALB,KAZ,4113.148639,4606.01183,0,0,0
ALB,KEN,5043.439102,5039.126473,0,0,0
ALB,KGZ,4444.966039,4442.43665,0,0,0
ALB,KHM,8714.245358,8756.607264,0,0,0
ALB,KIR,14634.80083,14544.51883,0,0,0
ALB,KNA,8038.32137,8137.586039,0,0,0
ALB,KOR,8665.201801,8547.873869,0,0,0
ALB,KWT,2865.912897,2861.201884,0,0,0
ALB,LAO,8209.374593,8109.998262,0,0,0
ALB,LBN,1605.584825,1606.317864,0,0,0
ALB,LBR,4899.065252,4932.8312,0,0,0
ALB,LBY,1117.773114,1105.324174,0,0,0
ALB,LCA,8236.23705,8223.332367,0,0,0
ALB,LKA,7000.817041,7018.200852,0,0,0
ALB,LSO,7892.094742,7893.962349,0,0,0
ALB,LTU,1593.106551,1538.573984,0,0,0
ALB,LUX,1425.834322,1405.771077,0,0,0
ALB,LVA,1774.892098,1763.936905,0,0,0
ALB,MAC,8700.824219,8699.341003,0,0,0
ALB,MAR,2493.350393,2557.09838,0,0,0
ALB,MDA,976.5760072,960.3774602,0,0,0
ALB,MDG,7295.459229,7281.545363,0,0,0
ALB,MDV,6758.633579,6733.519282,0,0,0
ALB,MEX,10737.21412,10793.78685,0,0,0
ALB,MKD,168.1648412,153.3156033,0,1,1
ALB,MLI,4071.517072,4177.123645,0,0,0
ALB,MLT,750.6250252,759.3053682,0,0,0
ALB,MMR,7577.65245,7656.219702,0,0,0
ALB,MNG,6500.371594,6556.459649,0,0,0
ALB,MOZ,7097.157303,5709.073182,0,0,0
ALB,MRT,4175.76679,4263.510291,0,0,0
ALB,MTQ,8193.652204,8188.995658,0,0,0
ALB,MUS,7862.411284,7863.457237,0,0,0
ALB,MWI,6363.684431,6315.689608,0,0,0
ALB,MYS,9263.162551,9098.483549,0,0,0
ALB,NAM,7031.814293,7109.929469,0,0,0
ALB,NCL,16226.83602,16253.6978,0,0,0
ALB,NER,3342.360388,3535.7152,0,0,0
ALB,NGA,3946.619838,4205.156474,0,0,0
ALB,NIC,10418.39997,10418.06062,0,0,0
ALB,NLD,1652.267998,1665.098171,0,0,0
ALB,NOR,2271.86306,2162.545182,0,0,0
ALB,NPL,6012.951504,6044.344211,0,0,0
ALB,NRU,14430.93319,14405.78673,0,0,0
ALB,NZL,17853.9636,17930.79393,0,0,0
ALB,OMN,4039.042938,4089.81308,0,0,0
ALB,OTTO,,766.948954,0,0,0
ALB,PAK,4761.674494,4693.805362,0,0,0
ALB,PAN,10191.82846,10119.70663,0,0,0
ALB,PER,11370.40279,11456.0018,0,0,0
ALB,PHL,10011.03569,9843.478679,0,0,0
ALB,PNG,13639.3537,13778.25434,0,0,0
ALB,POL,1191.410076,1215.893546,0,0,0
ALB,PRK,8391.324687,8360.014182,0,0,0
ALB,PRT,2481.031015,2471.467632,0,0,0
ALB,PRY,10823.77275,10865.90549,0,0,0
ALB,PYF,17213.87083,17182.29632,0,0,0
ALB,QAT,3402.381377,3415.894486,0,0,0
ALB,REU,7842.40122,7831.567793,0,0,0
ALB,ROM,684.9103367,616.1670366,0,0,0
ALB,RUS,2777.354897,2058.907952,0,0,0
ALB,RWA,4909.097185,4923.990147,0,0,0
ALB,SAU,2940.636662,3099.111593,0,0,0
ALB,SDN,3187.563112,3107.48036,0,0,0
ALB,SEN,4614.386787,4647.496412,0,0,0
ALB,SGP,9420.047219,9415.126196,0,0,0
ALB,SHN,7065.403838,6888.243268,0,0,0
ALB,SLB,14734.4203,14743.81998,0,0,0
ALB,SLE,4843.656454,4886.882138,0,0,0
ALB,SLV,10539.75107,10526.43306,0,0,0
ALB,SOM,4871.127665,5061.949554,0,0,0
ALB,SPM,5879.948652,5862.660357,0,0,0
ALB,STP,4729.894278,4745.76341,0,0,0
ALB,SUR,8319.723121,8325.064824,0,0,0
ALB,SVK,841.7741034,787.4564971,0,0,0
ALB,SVN,691.6104033,676.7069597,0,0,0
ALB,SWE,1995.412099,2005.40466,0,0,0
ALB,SWZ,7617.212306,7623.058329,0,0,0
ALB,SYC,6252.861187,6257.366409,0,0,0
ALB,SYR,1661.800716,1690.789703,0,0,0
ALB,TCA,8550.062269,8529.608336,0,0,0
ALB,TCD,3352.695068,3280.846512,0,0,0
ALB,TGO,4205.431426,4325.730653,0,0,0
ALB,THA,8249.614129,8231.513901,0,0,0
ALB,TJK,4156.686673,4130.627084,0,0,0
ALB,TKM,3345.861789,3295.468565,0,0,0
ALB,TON,17366.70699,17363.01101,0,0,0
ALB,TTO,8523.689176,8506.665316,0,0,0
ALB,TUN,1021.800387,972.9136197,0,0,0
ALB,TUR,1048.170419,1110.87959,1,0,0
ALB,TUV,15770.1293,15837.9947,0,0,0
ALB,TWN,9136.481068,9111.904114,0,0,0
ALB,TZA,5541.961759,5707.438123,0,0,0
ALB,UGA,4679.687457,4737.836379,0,0,0
ALB,UKR,1369.845137,1306.970479,0,0,0
ALB,URY,11430.95163,11476.19181,0,0,0
ALB,USA,8882.74708,8635.635533,0,0,0
ALB,USSR,,2058.907952,0,0,0
ALB,UZB,4020.815807,4071.011193,0,0,0
ALB,VCT,8313.755505,8304.361036,0,0,0
ALB,VEN,9085.090759,8968.346544,0,0,0
ALB,VNM,8733.45346,8163.492739,0,0,0
ALB,VUT,15973.83643,16033.68806,0,0,0
ALB,WDEU,,1301.947348,0,0,0
ALB,WSM,16786.17796,16759.3641,0,0,0
ALB,YAR,,3719.891117,0,0,0
ALB,YEM,3801.053412,3719.891117,0,0,0
ALB,YMD,,4007.283005,0,0,0
ALB,YUG,338.0824704,391.823208,0,1,1
ALB,ZAF,7854.973336,7556.939398,0,0,0
ALB,ZMB,6221.803387,6369.560639,0,0,0
ALB,ZWE,6740.386198,6682.483532,0,0,0
ALSLOR,AUT,,637.133658,0,1,0
ALSLOR,BEL,,351.9659549,0,1,0
ALSLOR,BHS,,7599.634249,0,0,0
ALSLOR,BLZ,,8982.249058,0,0,0
ALSLOR,BMU,,6155.484383,0,0,0
ALSLOR,BRA,,9665.719931,0,0,0
ALSLOR,BRB,,7259.904813,0,0,0
ALSLOR,CHE,,146.7323107,0,1,0
ALSLOR,COD,,5927.839733,0,1,0
ALSLOR,CYM,,8349.963829,0,0,0
ALSLOR,DEU,,591.7436265,0,1,1
ALSLOR,DZA,,1363.568645,0,1,0
ALSLOR,ESP,,1284.720185,0,0,0
ALSLOR,FIN,,1693.217916,0,0,0
ALSLOR,FLK,,12762.01168,0,0,0
ALSLOR,FRA,,397.460711,0,1,1
ALSLOR,GBR,,649.9537903,0,0,0
ALSLOR,GBRIND,,6200.09939,0,0,0
ALSLOR,GBRSOM,,5468.555092,0,0,0
ALSLOR,NGA,,4701.58446,0,0,0
ALSLOR,NLD,,467.5208486,0,0,0
ALSLOR,NZL,,18714.48707,0,0,0
ALSLOR,POL,,1021.889165,0,0,0
ALSLOR,PRT,,1739.918191,0,0,0
ALSLOR,SDN,,4301.861914,0,0,0
ALSLOR,SHN,,7295.775288,0,0,0
ALSLOR,SLE,,4871.504767,0,0,0
ALSLOR,TCA,,7434.696716,0,0,0
ALSLOR,TON,,16952.58575,0,0,0
ALSLOR,USA,,7413.143506,0,0,0
ALSLOR,USSR,,2167.326308,0,0,0
AND,ABW,7570.083551,7564.713562,0,0,0
AND,AFG,5712.40309,5795.358461,0,0,0
AND,AGO,5958.820577,5832.008954,0,0,0
AND,ALB,1523.71844,1516.51495,0,0,0
AND,ANT,7386.338158,7503.850972,0,0,0
AND,ARE,5239.464994,5198.919045,0,0,0
AND,ARG,10537.60913,10513.87724,0,1,0
AND,ARM,3565.946432,3560.074557,0,0,0
AND,AUS,16706.34579,17214.89092,0,0,0
AND,AUT,1229.577625,1318.299112,0,0,0
AND,AUTHUN,,1319.099671,0,0,0
AND,AZE,3903.906762,3982.224307,0,0,0
AND,BDI,5833.50596,5819.842742,0,0,0
AND,BEL,955.1819836,952.3591474,0,0,0
AND,BEN,3872.681526,4020.263331,0,0,0
AND,BFA,3399.225962,3365.375764,0,0,0
AND,BGD,8183.295657,8164.922397,0,0,0
AND,BGR,1910.969652,1778.938143,0,0,0
AND,BHR,4781.881463,4775.395567,0,0,0
AND,BHS,7279.874378,7278.860563,0,0,0
AND,BIH,1340.781977,1370.718906,0,0,0
AND,BLR,2303.112194,2285.332272,0,0,0
AND,BLZ,8711.582883,8680.487193,0,1,0
AND,BMU,5813.320707,5816.425281,0,0,0
AND,BOL,9586.210593,9665.539155,0,1,0
AND,BRA,8274.030798,8848.851567,0,0,0
AND,BRB,6678.375003,6673.080026,0,0,0
AND,BRN,11510.93413,11514.42772,0,0,0
AND,BWA,7757.258136,7876.386423,0,0,0
AND,CAF,4503.61484,4564.271729,0,0,0
AND,CAN,6634.501688,5941.005235,0,0,0
AND,CHE,701.2179739,772.7544124,0,0,0
AND,CHL,11208.89094,11188.43184,0,1,0
AND,CHN,9136.144369,9784.879971,0,0,0
AND,CIV,4103.513224,4171.478586,0,0,0
AND,CMR,4199.047903,4408.837714,0,0,0
AND,COD,5651.05722,5390.268749,0,0,0
AND,COG,5343.60406,5382.862654,0,0,0
AND,COL,8458.033906,8483.199243,0,1,0
AND,COM,7425.879825,7373.877289,0,0,0
AND,CPV,3849.207186,3889.175833,0,0,0
AND,CRI,8914.802412,8905.061009,0,1,0
AND,CUB,7690.846222,7814.828905,0,1,0
AND,CYM,8011.657265,8004.531819,0,0,0
AND,CYP,2863.465434,2857.341161,0,0,0
