iso,year,GDP,SOURCE_GDP,POP,SOURCE_POP,SOURCE_SH_PRIM,SOURCE_SH_SECD,SH_PRIM,SH_SECD
TZA,2011,21145042944,WDI,47122.99609,WDI,WDI,WDI,29.35457802,22.79385185
CYM,2011,,,56.58000183,WDI,,,,
POL,2011,3.3001E+11,WDI,38063.25391,WDI,WDI,WDI,2.832006693,29.96175575
HUN,2011,87336665088,WDI,9971.726563,WDI,WDI,WDI,3.932924271,25.57204628
BEN,2011,4877088256,WDI,9779.390625,WDI,WDI,WDI,22.8466053,21.59633255
LBY,2011,21657315328,WDI,6288.651855,WDI,,,,
PRI,2011,62633590784,WDI,3678.736084,WDI,WDI,WDI,0.79281193,95.37100983
MHL,2011,107889896,WDI,52.54100037,WDI,WDI,WDI,15.30498981,12.34817028
MLI,2011,8100168704,WDI,15639.11523,WDI,WDI,WDI,34.5586319,20.64908028
UZB,2011,28288765952,WDI,29339.40039,WDI,WDI,WDI,17.61413956,29.86999512
FIN,2011,1.70801E+11,WDI,5388.271973,WDI,WDI,WDI,2.361468792,25.01409721
NRU,2011,,,10.04300022,WDI,,,,
PLW,2011,124765784,WDI,20.6060009,WDI,WDI,WDI,4.397941589,9.385866165
BGR,2011,35544723456,WDI,7348.328125,WDI,WDI,WDI,4.628826141,25.89472008
PSE,2011,6528418304,WDI,3927.051025,WDI,WDI,WDI,5.967282295,20.23716354
KIR,2011,107510624,WDI,104.6620026,WDI,WDI,WDI,25.14970016,5.988023758
CUW,2011,,,150.8309937,WDI,,,,
AGO,2011,64983011328,WDI,21942.29688,WDI,,,,
LUX,2011,36635443200,WDI,518.3469849,WDI,WDI,WDI,0.254103422,11.5895319
NPL,2011,11804737536,WDI,27179.23633,WDI,WDI,WDI,34.97916031,14.10764313
SVN,2011,32010692608,WDI,2052.843018,WDI,WDI,WDI,1.989088416,26.90486526
BHR,2011,18127593472,WDI,1306.014038,WDI,WDI,WDI,0.288171768,49.8754158
QAT,2011,1.05982E+11,WDI,1905.437012,WDI,WDI,WDI,0.095455468,72.51768494
KAZ,2011,1.25065E+11,WDI,16556.59961,WDI,WDI,WDI,4.795947075,35.82423401
DZA,2011,1.24836E+11,WDI,36717.13281,WDI,WDI,WDI,8.110589981,49.62478256
CHE,2011,4.34597E+11,WDI,7912.397949,WDI,WDI,WDI,0.700616539,25.65496635
TCA,2011,,,31.72699928,WDI,,,,
MDA,2011,4378477568,WDI,3559.986084,WDI,WDI,WDI,12.25905418,13.98724174
STP,2011,149785504,WDI,174.6459961,WDI,WDI,WDI,23.5424099,13.25624275
FRA,2011,1.7866E+12,WDI,65342.77734,WDI,WDI,WDI,1.653195858,17.81182098
TUV,2011,24536240,WDI,9.843999863,WDI,WDI,WDI,25.74974251,8.86574173
PAK,2011,1.33413E+11,WDI,173669.6406,WDI,WDI,WDI,25.12918472,20.50178719
ARM,2011,6330107392,WDI,2967.983887,WDI,WDI,WDI,20.3253479,30.14570427
SOM,2011,,,9806.669922,WDI,,,,
RWA,2011,3998701056,WDI,10556.42871,WDI,WDI,WDI,32.34529495,14.40457535
MCO,2011,3791584512,WDI,37.18899918,WDI,,,,
KNA,2011,454406240,WDI,52.9980011,WDI,WDI,WDI,1.486638546,21.96120262
MAR,2011,63269466112,WDI,32531.96484,WDI,WDI,WDI,13.11998844,26.61213493
DOM,2011,36426072064,WDI,10027.13965,WDI,WDI,WDI,5.763577461,25.82649803
PYF,2011,,,270.8619995,WDI,,,,
THA,2011,2.31312E+11,WDI,66902.96094,WDI,WDI,WDI,11.60121059,38.09410095
GIN,2011,3162747136,WDI,11316.35059,WDI,WDI,WDI,20.27165222,41.20546341
SGP,2011,1.71777E+11,WDI,5183.687988,WDI,WDI,WDI,0.035415817,24.77841949
MAC,2011,22912120832,WDI,546.6820068,WDI,,WDI,,4.113038063
PRY,2011,15647961088,WDI,6293.763184,WDI,WDI,WDI,20.0981102,26.46135139
AUT,2011,2.67763E+11,WDI,8391.642578,WDI,WDI,WDI,1.434622765,25.41005325
PHL,2011,1.39897E+11,WDI,94501.23438,WDI,WDI,WDI,12.72116184,31.34718323
JAM,2011,8985644032,WDI,2699.837891,WDI,WDI,WDI,5.654986382,18.26700783
MYS,2011,1.85964E+11,WDI,28572.9707,WDI,WDI,WDI,11.45335293,39.82448959
EGY,2011,1.47298E+11,WDI,83787.63281,WDI,WDI,WDI,13.86910534,35.95171738
IMN,2011,3786074880,WDI,85.06900024,WDI,,,,
ZWE,2011,6838230016,WDI,14255.5918,WDI,WDI,WDI,11.15396214,27.60709
BLR,2011,37282807808,WDI,9473,WDI,WDI,WDI,8.287451744,37.51358414
VUT,2011,494413088,WDI,241.8760071,WDI,WDI,WDI,22.88036346,9.717381477
HTI,2011,4691564544,WDI,10144.88965,WDI,,,,
GUY,2011,1608163328,WDI,755.8829956,WDI,WDI,WDI,16.31968117,22.38049698
MKD,2011,6550130688,WDI,2065.887939,WDI,WDI,WDI,9.350777626,21.59220695
ETH,2011,19943028736,WDI,89858.69531,WDI,WDI,WDI,41.24996185,9.664642334
CZE,2011,1.41875E+11,WDI,10496.08789,WDI,WDI,WDI,2.178663969,33.49606705
DNK,2011,2.13143E+11,WDI,5570.571777,WDI,WDI,WDI,1.321748972,20.13931465
VGB,2011,,,27.90600014,WDI,,,,
TCD,2011,7587295232,WDI,12298.51172,WDI,WDI,WDI,51.19620132,12.60900497
TGO,2011,2344288000,WDI,6566.179199,WDI,WDI,WDI,30.76088715,15.53989506
ERI,2011,1627597312,WDI,4789.567871,WDI,,,,
NAM,2011,7745358336,WDI,2240.160889,WDI,WDI,WDI,8.231879234,27.80883408
NCL,2011,,,254,WDI,,,,
NOR,2011,3.1092E+11,WDI,4953.087891,WDI,WDI,WDI,1.344998598,37.03596115
GIB,2011,,,31.06699944,WDI,,,,
IDN,2011,5.57339E+11,WDI,244808.25,WDI,WDI,WDI,13.51228619,43.91342545
LSO,2011,1574900608,WDI,2032.949951,WDI,WDI,WDI,7.559218407,29.39114952
PER,2011,1.06463E+11,WDI,29759.89063,WDI,WDI,WDI,7.147938728,37.48693466
OMN,2011,42402627584,WDI,3210.00293,WDI,WDI,WDI,1.255646586,71.64900208
GEO,2011,9009238016,WDI,3875,WDI,WDI,WDI,7.619655132,20.50982475
AFG,2011,11190998016,WDI,28809.16797,WDI,WDI,WDI,23.5779686,22.58156013
PNG,2011,8034597376,WDI,7001.171875,WDI,,,,
BMU,2011,3464463872,WDI,64.56400299,WDI,WDI,WDI,0.788755238,6.605100632
CUB,2011,43059572736,WDI,11323.57031,WDI,WDI,WDI,4.105256081,16.8557682
GNB,2011,689986496,WDI,1673.509033,WDI,WDI,WDI,44.42927933,12.67485428
GUM,2011,,,160.8580017,WDI,,,,
LIE,2011,3582385664,WDI,36.53699875,WDI,,WDI,,36.96807861
EST,2011,14460593152,WDI,1327.438965,WDI,WDI,WDI,3.403363466,25.59914017
SDN,2011,42021720064,WDI,36918.19141,WDI,WDI,WDI,24.35917091,26.19136047
DJI,2011,773400832,WDI,841.802002,WDI,,,,
ATG,2011,705228352,WDI,88.15200043,WDI,WDI,WDI,1.946191072,14.63012218
SSD,2011,11126372352,WDI,10510.12207,WDI,,,,
MRT,2011,3224524800,WDI,3683.220947,WDI,WDI,WDI,17.09226418,45.29436111
URY,2011,29935323136,WDI,3385.610107,WDI,WDI,WDI,8.829162598,22.70512009
RUS,2011,1.26811E+12,WDI,142960.875,WDI,WDI,WDI,3.418077469,29.18613815
FJI,2011,2355843328,WDI,867.3270264,WDI,WDI,WDI,9.217700005,17.41301537
BOL,2011,14956311552,WDI,10078.23828,WDI,WDI,WDI,9.769585609,30.36910629
SVK,2011,61115756544,WDI,5398.383789,WDI,WDI,WDI,3.066854954,32.25563812
WSM,2011,475656832,WDI,187.4340057,WDI,WDI,WDI,9.520185471,26.46788597
MEX,2011,7.30986E+11,WDI,120365.2734,WDI,WDI,WDI,3.235596418,35.05879211
LTU,2011,27153604608,WDI,3028.11499,WDI,WDI,WDI,3.474946737,27.93315315
JOR,2011,18000390144,WDI,6760.371094,WDI,WDI,WDI,2.921789169,27.32040787
SUR,2011,2760124160,WDI,523.4390259,WDI,WDI,WDI,8.933019638,35.27539444
LBR,2011,964547520,WDI,4079.573975,WDI,WDI,WDI,44.30039978,8.300077438
TON,2011,275391520,WDI,104.3919983,WDI,WDI,WDI,17.3088398,19.36256409
KSV,2011,4177076992,WDI,1790.957031,WDI,WDI,WDI,12.75910759,16.11348915
SLV,2011,14441998336,WDI,6055.208008,WDI,WDI,WDI,11.4585762,24.78499603
MNE,2011,2832476672,WDI,620.0789795,WDI,WDI,WDI,8.072945595,15.09421349
NZL,2011,1.05144E+11,WDI,4384,WDI,WDI,WDI,6.277433872,21.01153564
ISL,2011,9153251328,WDI,319.0140076,WDI,WDI,WDI,6.796509743,22.11665916
MDV,2011,1528881024,WDI,377,WDI,WDI,WDI,3.639941931,16.55910301
JPN,2011,3.68804E+12,WDI,127817.2734,WDI,WDI,WDI,1.150539756,25.99765396
ASM,2011,,,55.31600189,WDI,,,,
AZE,2011,41163112448,WDI,9173.082031,WDI,WDI,WDI,5.076993942,61.73322678
KOR,2011,7.50507E+11,WDI,49779.44141,WDI,WDI,WDI,2.285167933,34.84625244
SRB,2011,29001789440,WDI,7234.099121,WDI,WDI,WDI,8.997858047,24.83892059
MNP,2011,,,53.23400116,WDI,,,,
BDI,2011,2940517888,WDI,9790.151367,WDI,WDI,WDI,36.9017601,15.45605946
LBN,2011,25014906880,WDI,4591.698242,WDI,WDI,WDI,3.790198326,14.81653118
ITA,2011,1.42064E+12,WDI,59379.44922,WDI,WDI,WDI,1.885854602,21.73866844
TLS,2011,710272448,WDI,1120.391968,WDI,WDI,WDI,16.60808563,22.8470993
SMR,2011,,,30.93799973,WDI,,,,
MLT,2011,5806155776,WDI,416.2680054,WDI,,,,
ISR,2011,1.63378E+11,WDI,7765.799805,WDI,,,,
ZAF,2011,2.60015E+11,WDI,51549.95703,WDI,WDI,WDI,2.267508745,26.96811295
TKM,2011,18245722112,WDI,5106.671875,WDI,,,,
CMR,2011,16594231296,WDI,21119.06445,WDI,WDI,WDI,21.74280167,27.28304863
VCT,2011,422000064,WDI,109.3410034,WDI,WDI,WDI,6.36081934,15.65332603
VCT,2012,438659616,WDI,109.3339996,WDI,WDI,WDI,6.16283083,15.15551376
ATG,2012,762640000,WDI,89.06900024,WDI,WDI,WDI,1.891336918,14.19660568
TWN,2012,3.13893E+11,TWN NATSTAT,,,,,,
LAO,2012,5924803584,WDI,6473.049805,WDI,WDI,WDI,26.4771843,33.99228668
NIC,2012,6608277504,WDI,5877.03418,WDI,WDI,WDI,17.00780869,24.5674839
LUX,2012,35442221056,WDI,530.9459839,WDI,WDI,WDI,0.362141728,10.96522999
MHL,2012,116758904,WDI,52.6629982,WDI,WDI,WDI,21.46090126,10.66128254
BEL,2012,3.15141E+11,WDI,11128.24609,WDI,WDI,WDI,0.784623444,20.08945847
JAM,2012,9335177216,WDI,2707.804932,WDI,WDI,WDI,5.781218052,17.99945641
IND,2012,1.15529E+12,WDI,1263589.625,WDI,WDI,WDI,16.89015388,29.36812019
BDI,2012,3130271744,WDI,10124.57227,WDI,WDI,WDI,37.06933975,15.42384624
ECU,2012,55660367872,WDI,15419.49316,WDI,WDI,WDI,8.642413139,37.75527573
NER,2012,4394744832,WDI,17635.78125,WDI,WDI,WDI,38.08201981,21.06867409
FRA,2012,1.69746E+12,WDI,65659.78906,WDI,WDI,WDI,1.63292563,17.67726707
ARM,2012,6722528768,WDI,2978.339111,WDI,WDI,WDI,17.91268158,27.82709503
VIR,2012,,,105.2750015,WDI,,,,
MOZ,2012,9200880640,WDI,25732.92773,WDI,WDI,WDI,25.23251534,17.42974663
BEN,2012,5138506240,WDI,10049.79199,WDI,WDI,WDI,22.40106201,20.31853294
BLR,2012,40271568896,WDI,9464,WDI,WDI,WDI,8.560219765,37.49943161
MDV,2012,1591506432,WDI,385,WDI,WDI,WDI,3.369716644,17.14725494
VUT,2012,494854624,WDI,247.4980011,WDI,WDI,WDI,25.01553535,7.532969952
ALB,2012,7799002624,WDI,2900.24707,WDI,WDI,WDI,18.76679993,22.91851425
GEO,2012,10031562752,WDI,3825,WDI,WDI,WDI,7.388350964,21.07266617
HND,2012,11729475584,WDI,7736.130859,WDI,WDI,WDI,13.56629467,26.11357307
JPN,2012,3.77122E+12,WDI,127561.4922,WDI,WDI,WDI,1.207535744,25.88489342
PLW,2012,135598672,WDI,20.75600052,WDI,WDI,WDI,4.29932785,7.377016544
AZE,2012,43509891072,WDI,9295.78418,WDI,WDI,WDI,5.154366016,59.17529297
BHR,2012,19470286848,WDI,1333.577026,WDI,WDI,WDI,0.275672913,47.55841827
KEN,2012,31912001536,WDI,42542.97656,WDI,WDI,WDI,26.13988495,18.60877419
ABW,2012,,,102.3929977,WDI,,,,
AUS,2012,9.73296E+11,WDI,22728.25391,WDI,WDI,WDI,2.28779006,26.44029808
BHS,2012,5212806144,WDI,372.3880005,WDI,WDI,WDI,2.144473314,16.55325699
DJI,2012,856913216,WDI,853.0689697,WDI,,,,
SEN,2012,8891576320,WDI,13780.1084,WDI,WDI,WDI,14.64740467,21.22202873
IRQ,2012,1.38005E+11,WDI,32957.62109,WDI,WDI,WDI,4.124271393,60.57698822
BWA,2012,9297085440,WDI,2132.822021,WDI,WDI,WDI,2.646479368,30.99197388
IRN,2012,3.71731E+11,WDI,76156.97656,WDI,WDI,WDI,7.811273575,41.02286148
CHN,2012,5.3566E+12,WDI,1350695,WDI,WDI,WDI,9.528270721,44.9709816
PAN,2012,25293240320,WDI,3743.760986,WDI,WDI,WDI,3.212585211,21.73988724
KAZ,2012,1.36676E+11,WDI,16791.42578,WDI,WDI,WDI,4.131340504,34.97386169
VNM,2012,98641379328,WDI,88809.20313,WDI,WDI,WDI,19.22140121,33.55779266
IRL,2012,1.42215E+11,WDI,4586.896973,WDI,WDI,WDI,1.13737011,24.66637611
DEU,2012,2.24074E+12,WDI,80425.82031,WDI,WDI,WDI,0.693465352,27.67149734
MKD,2012,6169202176,WDI,2069.27002,WDI,WDI,WDI,9.104934692,21.08064461
LCA,2012,830008896,WDI,180.8899994,WDI,WDI,WDI,2.473286152,13.17540836
SAU,2012,4.64628E+11,WDI,29496.04688,WDI,WDI,WDI,1.809918523,62.86362839
CHISL,2012,,,161.3359985,WDI,,,,
MLT,2012,5623045632,WDI,419.4549866,WDI,,,,
MNP,2012,,,53.31399918,WDI,,,,
COM,2012,348477504,WDI,733.6610107,WDI,WDI,WDI,38.23366165,11.39983368
SXM,2012,,,34.63999939,WDI,,,,
CMR,2012,16758055936,WDI,21659.48828,WDI,WDI,WDI,21.41433716,27.93334961
EGY,2012,1.74945E+11,WDI,85660.89844,WDI,WDI,WDI,11.39593124,39.68017197
SSD,2012,6563945984,WDI,10980.62305,WDI,,,,
DOM,2012,38359552000,WDI,10155.03613,WDI,WDI,WDI,5.844848156,25.19570923
MUS,2012,7245639168,WDI,1255.881958,WDI,WDI,WDI,3.051095724,22.05488014
PER,2012,1.2199E+11,WDI,30158.76758,WDI,WDI,WDI,6.721826553,35.51554871
PSE,2012,7140389888,WDI,4046.900879,WDI,WDI,WDI,4.651843071,21.90364838
CPV,2012,1109027712,WDI,500.8699951,WDI,WDI,WDI,8.446544647,17.00466156
GMB,2012,577699456,WDI,1807.108032,WDI,WDI,WDI,22.31842041,14.45354843
CUB,2012,46300454912,WDI,11342.63086,WDI,,,,
HUN,2012,80508502016,WDI,9920.362305,WDI,WDI,WDI,3.8697474,25.4163475
CHE,2012,4.21235E+11,WDI,7996.86084,WDI,WDI,WDI,0.661474645,25.27778816
NZL,2012,1.11807E+11,WDI,4408.100098,WDI,WDI,WDI,5.582212448,21.0549736
AND,2012,1991678336,WDI,79.31600189,WDI,WDI,WDI,0.568068147,11.19964027
CYP,2012,15788572672,WDI,1129.302979,WDI,WDI,WDI,2.185088873,12.48620033
HRV,2012,35757850624,WDI,4267.558105,WDI,WDI,WDI,3.794138193,22.96444893
KNA,2012,463339680,WDI,53.65000153,WDI,WDI,WDI,1.374563456,22.30553818
GRL,2012,1491461760,WDI,56.81000137,WDI,,,,
BGR,2012,33916551168,WDI,7305.888184,WDI,WDI,WDI,4.588522911,25.50068474
LSO,2012,1509211776,WDI,2057.331055,WDI,WDI,WDI,6.641802311,27.92111588
BIH,2012,10893072384,WDI,3828.418945,WDI,WDI,WDI,6.141261578,21.55187988
GUM,2012,,,162.8070068,WDI,,,,
GRC,2012,1.55521E+11,WDI,11045.01074,WDI,WDI,WDI,3.237727165,14.32591343
SWZ,2012,3110044416,WDI,1231.69397,WDI,WDI,WDI,6.025071621,41.70625687
USA,2012,1.0227E+13,WDI,314102.625,WDI,WDI,WDI,1.202426076,19.8988266
OMN,2012,48327745536,WDI,3545.191895,WDI,WDI,WDI,1.161709189,70.38600159
PRT,2012,1.36971E+11,WDI,10514.84375,WDI,WDI,WDI,1.907232642,19.09918404
SLV,2012,15075127296,WDI,6072.23291,WDI,WDI,WDI,10.90721226,24.81817245
AFG,2012,13000596480,WDI,29726.80273,WDI,WDI,WDI,23.64363861,20.99520683
LIE,2012,3474018560,WDI,36.79100037,WDI,,WDI,,38.5187912
SYC,2012,718044544,WDI,88.3030014,WDI,WDI,WDI,1.953836918,13.26034355
TON,2012,289457152,WDI,104.7689972,WDI,WDI,WDI,17.02299881,19.08510208
MDG,2012,6279686656,WDI,22293.7207,WDI,WDI,WDI,25.7722435,14.66708183
BRN,2012,10732364800,WDI,405.5119934,WDI,WDI,WDI,0.715125263,71.07967377
GUY,2012,1804914560,WDI,758.4099731,WDI,WDI,WDI,16.40124512,24.27603149
KGZ,2012,4181363968,WDI,5607.200195,WDI,WDI,WDI,16.65844727,22.19857407
GBR,2012,1.66521E+12,WDI,63700.30078,WDI,WDI,WDI,0.608390629,18.52375793
MWI,2012,3816315904,WDI,15700.43555,WDI,WDI,WDI,28.28892708,15.0338974
NGA,2012,2.91805E+11,WDI,168240.4063,WDI,WDI,WDI,21.78523064,26.98046875
BRA,2012,1.55771E+12,WDI,202401.5781,WDI,WDI,WDI,4.176002502,22.15629387
TUN,2012,28515082240,WDI,10777.5,WDI,WDI,WDI,8.825448036,29.21007347
NOR,2012,3.22667E+11,WDI,5018.573242,WDI,WDI,WDI,1.127509356,36.82699585
COD,2012,17385508864,WDI,70291.15625,WDI,WDI,WDI,21.84020996,31.77243805
LBR,2012,1098653056,WDI,4190.154785,WDI,WDI,WDI,38.8020401,16.39666367
GTM,2012,31898261504,WDI,15368.75879,WDI,WDI,WDI,10.55367851,27.68000031
FRO,2012,1491778560,WDI,48.39300156,WDI,,,,
ARE,2012,2.36398E+11,WDI,8952.541992,WDI,WDI,WDI,0.691473067,59.65415192
BFA,2012,7068641792,WDI,16590.8125,WDI,WDI,WDI,31.48340797,22.37308693
NRU,2012,,,10.07900047,WDI,,,,
SVN,2012,29272096768,WDI,2057.158936,WDI,WDI,WDI,1.797528505,27.51171875
UGA,2012,14710048768,WDI,35400.62109,WDI,WDI,WDI,18.78993034,14.33689404
LTU,2012,27127459840,WDI,2987.772949,WDI,WDI,WDI,4.019459248,27.79522514
GNB,2012,630250624,WDI,1714.619995,WDI,WDI,WDI,44.78468323,13.88173962
KWT,2012,1.10194E+11,WDI,3419.581055,WDI,WDI,WDI,0.359794915,74.81230164
MLI,2012,7876844032,WDI,16112.33301,WDI,WDI,WDI,38.11410522,19.86719894
PRK,2012,,,24763.35352,WDI,,,,
CYM,2012,,,57.52199936,WDI,,,,
SRB,2012,25791799296,WDI,7199.077148,WDI,WDI,WDI,7.532980919,25.39403725
CZE,2012,1.30687E+11,WDI,10510.78516,WDI,WDI,WDI,2.359876394,33.30687714
KHM,2012,8886956032,WDI,14832.25488,WDI,WDI,WDI,33.55794907,22.88834
GIB,2012,,,31.40200043,WDI,,,,
PRY,2012,15579943936,WDI,6379.162109,WDI,WDI,WDI,16.32784081,27.39348984
KOR,2012,7.74094E+11,WDI,50004.44141,WDI,WDI,WDI,2.234197378,34.58741379
DNK,2012,2.05748E+11,WDI,5591.571777,WDI,WDI,WDI,1.665599823,20.45941162
NCL,2012,,,259,WDI,,,,
SWE,2012,3.44302E+11,WDI,9519.374023,WDI,WDI,WDI,1.31306994,23.74427414
SUR,2012,3152573696,WDI,528.5349731,WDI,WDI,WDI,8.567604065,35.40221405
PHL,2012,1.5832E+11,WDI,96017.32031,WDI,WDI,WDI,11.83369446,31.24627495
ASM,2012,,,55.22700119,WDI,,,,
FSM,2012,206268976,WDI,103.5159988,WDI,WDI,WDI,28.11237526,8.317089081
ETH,2012,27417722880,WDI,92191.21094,WDI,WDI,WDI,44.33094406,9.476138115
ROM,2012,1.08672E+11,WDI,20058.03516,WDI,WDI,WDI,4.667505264,25.08108902
RWA,2012,4570382336,WDI,10817.34961,WDI,WDI,WDI,33.43855667,14.38556862
MAR,2012,62207188992,WDI,32984.19141,WDI,WDI,WDI,12.32956028,26.40736008
AGO,2012,73052585984,WDI,22685.63281,WDI,,,,
BGD,2012,84420452352,WDI,155257.3906,WDI,WDI,WDI,16.17756271,25.30995941
KSV,2012,4115008768,WDI,1805.199951,WDI,WDI,WDI,12.20746326,16.37017822
FJI,2012,2518040832,WDI,874.15802,WDI,WDI,WDI,9.662059784,16.69756699
TUV,2012,25243224,WDI,9.859999657,WDI,WDI,WDI,23.79258347,5.432073116
CRI,2012,28677453824,WDI,4654.147949,WDI,WDI,WDI,5.524428368,22.99692726
GAB,2012,10870333440,WDI,1613.489014,WDI,WDI,WDI,3.353697777,58.82460022
JOR,2012,19584751616,WDI,6994.451172,WDI,WDI,WDI,2.752003431,26.4118576
STP,2012,168132688,WDI,178.4839935,WDI,WDI,WDI,22.21422768,12.05118752
CUW,2012,,,152.0879974,WDI,,,,
UZB,2012,32401524736,WDI,29774.5,WDI,WDI,WDI,17.4641304,29.66738129
GNQ,2012,11401835520,WDI,773.7290039,WDI,,,,
VGB,2012,,,28.51099968,WDI,,,,
NLD,2012,5.24762E+11,WDI,16754.96289,WDI,WDI,WDI,1.584868312,20.03862572
KIR,2012,110773384,WDI,106.6200027,WDI,WDI,WDI,24.85207176,5.917160034
SLB,2012,648952064,WDI,549.1619873,WDI,,,,
MNE,2012,2587722496,WDI,620.6010132,WDI,WDI,WDI,7.452450752,14.89050579
MMR,2012,47282421760,WDI,52543.83984,WDI,,,,
LBY,2012,51849945088,WDI,6283.402832,WDI,,,,
FIN,2012,1.62507E+11,WDI,5413.971191,WDI,WDI,WDI,2.358941555,23.33515167
GIN,2012,3587622656,WDI,11628.7666,WDI,WDI,WDI,18.31910706,37.21871185
POL,2012,3.16668E+11,WDI,38063.16406,WDI,WDI,WDI,2.664469719,29.8456974
ISL,2012,8985797632,WDI,320.7160034,WDI,WDI,WDI,6.774606705,20.65512466
LVA,2012,17740050432,WDI,2034.31897,WDI,WDI,WDI,3.280481815,21.41654968
MDA,2012,4611548672,WDI,3559.519043,WDI,WDI,WDI,11.21660328,13.95686531
MYS,2012,1.99057E+11,WDI,29021.93945,WDI,WDI,WDI,9.7937603,40.13514709
HKG,2012,1.66257E+11,WDI,7154.600098,WDI,WDI,WDI,0.054686684,6.844524384
NPL,2012,11933894656,WDI,27500.51563,WDI,WDI,WDI,33.14799881,14.10206223
ZWE,2012,7845171200,WDI,14565.48242,WDI,WDI,WDI,11.10980988,26.69242287
UKR,2012,1.11278E+11,WDI,45593.30078,WDI,WDI,WDI,7.815720081,24.54222298
COL,2012,2.34012E+11,WDI,46881.01953,WDI,WDI,WDI,5.788720608,34.57214355
PRI,2012,63988854784,WDI,3634.487061,WDI,WDI,WDI,0.809056222,93.10834503
TKM,2012,22260596736,WDI,5172.940918,WDI,,,,
BOL,2012,17145758720,WDI,10238.76172,WDI,WDI,WDI,9.812161446,29.33422089
TJK,2012,4832070656,WDI,7930.929199,WDI,WDI,WDI,23.32681656,19.73918152
BLZ,2012,996174592,WDI,336.7070007,WDI,WDI,WDI,13.06373882,17.55997658
QAT,2012,1.20462E+11,WDI,2015.624023,WDI,WDI,WDI,0.092542462,72.21372986
DMA,2012,307145024,WDI,71.68499756,WDI,WDI,WDI,12.03915977,12.77457142
CAF,2012,1382690944,WDI,4619.5,WDI,WDI,WDI,51.2387886,12.9505825
MRT,2012,3311630592,WDI,3777.066895,WDI,WDI,WDI,17.93135834,39.96146011
GRD,2012,506363008,WDI,105.4759979,WDI,WDI,WDI,4.832211971,12.31798649
LKA,2012,43322191872,WDI,20424,WDI,WDI,WDI,7.449354172,30.12627983
PNG,2012,9743625216,WDI,7154.870117,WDI,,,,
BRB,2012,2730331648,WDI,281.5799866,WDI,WDI,WDI,1.449107409,11.48040771
PAK,2012,1.42212E+11,WDI,177392.25,WDI,WDI,WDI,23.71024895,21.29881096
SGP,2012,1.83121E+11,WDI,5312.437012,WDI,WDI,WDI,0.033305764,24.90330505
CIV,2012,17117946880,WDI,21102.64063,WDI,WDI,WDI,22.53255653,22.3425827
TCD,2012,7829570048,WDI,12715.46484,WDI,WDI,WDI,54.89981079,12.93363285
YEM,2012,20304834560,WDI,24882.79297,WDI,,,,
GHA,2012,26549819392,WDI,25544.56445,WDI,WDI,WDI,22.13115501,27.13653374
SLE,2012,2439403776,WDI,6043.157227,WDI,WDI,WDI,49.91505051,14.33986473
COG,2012,8658772992,WDI,4286.187988,WDI,WDI,WDI,3.925776958,74.76769257
ARG,2012,3.826E+11,WDI,42095.22266,WDI,WDI,WDI,5.743871212,25.54818344
IMN,2012,4072315136,WDI,85.77899933,WDI,,,,
TCA,2012,,,32.43000031,WDI,,,,
NAM,2012,8239835648,WDI,2291.64502,WDI,WDI,WDI,8.053621292,30.03947449
LBN,2012,27350855680,WDI,4924.256836,WDI,WDI,WDI,5.446716785,18.22767639
PYF,2012,,,273.7749939,WDI,,,,
DZA,2012,1.32337E+11,WDI,37439.42578,WDI,WDI,WDI,8.771175385,47.85212708
MEX,2012,7.51173E+11,WDI,122070.9609,WDI,WDI,WDI,3.412773132,35.22851181
ZMB,2012,16144634880,WDI,14786.58105,WDI,WDI,WDI,9.588522911,32.91002655
SVK,2012,58904842240,WDI,5407.579102,WDI,WDI,WDI,3.24661684,32.32007599
ISR,2012,1.64348E+11,WDI,7910.5,WDI,,,,
WSM,2012,509102272,WDI,188.901001,WDI,WDI,WDI,9.387308121,26.32090378
IDN,2012,5.81055E+11,WDI,248037.8594,WDI,WDI,WDI,13.37397385,43.59374237
SDN,2012,39685013504,WDI,37712.42188,WDI,WDI,WDI,27.91705513,21.77797127
VEN,2012,2.41372E+11,WDI,29854.23828,WDI,WDI,WDI,5.016368866,45.16019821
SYR,2012,,,19978.75586,WDI,,,,
CHL,2012,1.67904E+11,WDI,17388.4375,WDI,WDI,WDI,2.937450409,33.49852753
URY,2012,32453406720,WDI,3396.75293,WDI,WDI,WDI,8.121772766,22.86222839
TTO,2012,15560829952,WDI,1341.578979,WDI,WDI,WDI,0.487266302,55.76089096
AUT,2012,2.57886E+11,WDI,8429.991211,WDI,WDI,WDI,1.366093874,25.59592819
RUS,2012,1.3738E+12,WDI,143201.6719,WDI,WDI,WDI,3.166638613,28.88607597
HTI,2012,4994877952,WDI,10288.82813,WDI,,,,
TLS,2012,819795904,WDI,1148.958008,WDI,WDI,WDI,19.15057945,19.53668022
MAC,2012,27239155712,WDI,557.7630005,WDI,,WDI,,3.989795208
BMU,2012,3505521152,WDI,64.79799652,WDI,WDI,WDI,0.740816712,5.75122118
MCO,2012,,,37.40399933,WDI,,,,
EST,2012,14645710848,WDI,1322.696045,WDI,WDI,WDI,3.482888699,25.20972252
MAF,2012,,,30.95899963,WDI,,,,
